symbol,horizon,mae,rmse,mape,directional_accuracy,status,error
HINDUNILVR,1d,1.1363230037461765,1.4868811868614078,323.8431113312147,50.62295081967213,SUCCESS,
HINDUNILVR,3d,2.131840476586232,2.730735694914635,412.70674914623476,54.16393442622951,SUCCESS,
HINDUNILVR,5d,3.5959829774809373,4.548773510323424,653.3198314527799,55.67213114754098,SUCCESS,
HINDUNILVR,1w,3.730748971288362,4.684047426777008,847.0660316038047,55.971128608923884,SUCCESS,
HINDUNILVR,1mo,6.227330287136719,7.743153188670046,251.8071879516104,51.31578947368421,SUCCESS,
HINDWAREAP,1d,2.1680794670792127,2.9600110082673763,226.56379960755,54.347826086956516,SUCCESS,
HINDWAREAP,3d,4.34700788121969,5.837268250902729,393.91207635516736,45.65217391304348,SUCCESS,
HINDWAREAP,5d,6.426295483372975,8.087203927658766,510.1226788433256,57.377049180327866,SUCCESS,
HINDWAREAP,1w,6.809917539186091,8.772879631754472,317.41529028469955,48.63387978142077,SUCCESS,
HINDWAREAP,1mo,13.32981567160383,15.49491667849373,161.10982737137832,50.0,SUCCESS,
HINDZINC,1d,1.704500128318187,2.3570386488027024,307.13575439805544,51.56431054461182,SUCCESS,
HINDZINC,3d,3.0291594108690267,4.070845558992722,291.79963573076327,55.73580533024334,SUCCESS,
HINDZINC,5d,4.542927888292679,5.770177803510632,473.0929914699552,56.380510440835266,SUCCESS,
HINDZINC,1w,4.8952420917161055,6.249712256629811,484.76821275020586,54.17633410672854,SUCCESS,
HINDZINC,1mo,8.409470628806014,10.508103078304604,414.53840115673,56.59276546091016,SUCCESS,
HIRECT,1d,2.458668771113922,3.597848490269778,182.66940810664556,52.67639902676399,SUCCESS,
HIRECT,3d,4.316531292207233,5.955122843286965,251.27826590248725,50.24330900243309,SUCCESS,
HIRECT,5d,5.7501250415758545,7.548414151384575,266.44536091571524,51.58150851581509,SUCCESS,
HIRECT,1w,7.269851909233461,9.510228655587728,279.3940019666889,50.79171741778319,SUCCESS,
HIRECT,1mo,14.454097175822143,17.661806595311475,481.3378118730082,47.98041615667075,SUCCESS,
HISARMETAL,1d,3.448340896644403,4.432771786201372,417.706174341602,51.21212121212121,SUCCESS,
HISARMETAL,3d,6.577676769733531,8.250247541951541,598.1489329356855,54.54545454545454,SUCCESS,
HISARMETAL,5d,9.112191456580824,11.166668599817884,775.4997898105639,50.15197568389058,SUCCESS,
HISARMETAL,1w,9.480665000169644,11.676441225236996,666.8306688284102,60.48632218844985,SUCCESS,
HISARMETAL,1mo,13.493696343841691,16.278297045355263,464.27615500991334,59.25925925925925,SUCCESS,
HITECH,1d,2.3724574374541967,3.2677418035643786,233.5025323368266,53.494623655913976,SUCCESS,
HITECH,3d,4.5079740446366605,6.067001014697058,322.33705749325117,58.87096774193549,SUCCESS,
HITECH,5d,5.158579613099638,7.0152360519024635,250.99716564627812,54.17789757412399,SUCCESS,
HITECH,1w,5.820887166186984,7.737330034201019,231.7475141956991,53.36927223719676,SUCCESS,
HITECH,1mo,11.400282886419008,14.243724724840611,231.79654692188706,50.81967213114754,SUCCESS,
HITECHCORP,1d,2.4000717627460775,3.4131699248054046,209.1214858214557,52.8178243774574,SUCCESS,
HITECHCORP,3d,4.406346840758001,6.025023720860405,368.3813243400943,53.54330708661418,SUCCESS,
HITECHCORP,5d,5.9315901481393976,7.8730148544651595,422.2924287606334,55.118110236220474,SUCCESS,
HITECHCORP,1w,6.596719553943962,8.763241716449542,326.0583711755156,51.31233595800525,SUCCESS,
HITECHCORP,1mo,13.464153074574442,16.783641064810226,292.99335026916197,49.14134742404227,SUCCESS,
HITECHGEAR,1d,2.736559070426391,4.041851757440686,241.40277082128816,51.19760479041916,SUCCESS,
HITECHGEAR,3d,4.6036383608836715,6.522987448180914,184.34830021787957,55.688622754491014,SUCCESS,
HITECHGEAR,5d,6.142183932745036,8.366541709516014,214.48820491970017,53.446553446553445,SUCCESS,
HITECHGEAR,1w,7.315991353247163,9.655933026541888,263.77132933197873,50.94905094905094,SUCCESS,
HITECHGEAR,1mo,14.747992737779066,17.7260026328396,556.8345259250542,44.377510040160644,SUCCESS,
HLEGLAS,1d,1.765085025054122,2.5840507688304886,464.51211286625755,46.03174603174603,SUCCESS,
HLEGLAS,3d,2.5187717129017213,3.5646327134703606,380.48642450879424,58.730158730158735,SUCCESS,
HLEGLAS,5d,3.4167440984902497,4.585405998591183,470.00949874822,46.400000000000006,SUCCESS,
HLEGLAS,1w,3.790449315680955,4.842236632031314,192.2181121496277,49.6,SUCCESS,
HLEGLAS,1mo,8.44422092442041,11.866675914562649,128.50945592183623,44.166666666666664,SUCCESS,
HLVLTD,1d,3.406979047474209,4.83375777211439,194.2825947383694,53.561253561253565,SUCCESS,
HLVLTD,3d,6.313737179318315,8.282122115818577,260.0256181510598,54.605887939221276,SUCCESS,
HLVLTD,5d,8.928360754381147,11.22562543588523,326.24197513733264,50.712250712250714,SUCCESS,
HLVLTD,1w,9.089663253458733,11.625332770422817,255.99335329353585,52.18631178707225,SUCCESS,
HLVLTD,1mo,12.034077024254056,14.569632394664607,165.92363908743465,52.3854961832061,SUCCESS,
HMT,1d,2.317676961379052,2.8731667794578937,115.46886125956578,47.483380816714146,SUCCESS,
HMT,3d,4.5183616022502795,6.2562810972467,129.6631426851858,50.0,SUCCESS,
HMT,5d,6.01531691234093,8.2808106617375,154.99213284190668,49.049429657794676,SUCCESS,
HMT,1w,7.18958663981222,9.308383239451997,159.04819004899537,47.00285442435776,SUCCESS,
HMT,1mo,11.327024484235382,13.226552165284348,162.4462398335072,45.08118433619867,SUCCESS,
HMVL,1d,1.984111036800147,2.765667696782014,148.47412313890092,55.401234567901234,SUCCESS,
HMVL,3d,4.7266105446751965,5.816185161768259,324.81356545625,52.00617283950617,SUCCESS,
HMVL,5d,6.345371388780806,7.800157426622091,328.2868920637066,45.749613601236476,SUCCESS,
HMVL,1w,7.485355205949492,9.053887366169858,414.19830548478654,44.97681607418856,SUCCESS,
HMVL,1mo,13.957605704890682,16.807106540692054,308.95890095899483,55.9190031152648,SUCCESS,
HOMEFIRST,1d,1.6925560635051433,2.0972751239118157,345.2826715255703,62.7906976744186,SUCCESS,
HOMEFIRST,3d,2.694289170198328,3.467019821869131,205.7439178826653,60.9375,SUCCESS,
HOMEFIRST,5d,4.851191075702302,5.7891381787385106,1173.0289715686536,57.8125,SUCCESS,
HOMEFIRST,1w,3.9148227657733483,4.964871849136967,668.6428408744031,62.20472440944882,SUCCESS,
HOMEFIRST,1mo,7.341939395004289,9.09150333854538,427.31443503421394,55.28455284552846,SUCCESS,
HONAUT,1d,1.718787436976847,2.5633483937189387,486.0279689766876,48.669201520912544,SUCCESS,
HONAUT,3d,2.8787031378292633,4.177026154045549,317.0563784220823,58.650190114068444,SUCCESS,
HONAUT,5d,4.162775826227517,5.511563884408279,1439.015049948008,58.2302568981922,SUCCESS,
HONAUT,1w,4.364307590760035,5.815658750375134,457.18247555409306,57.37392959086585,SUCCESS,
HONAUT,1mo,8.999337153075071,11.588301210380846,254.95705966484158,50.860420650095605,SUCCESS,
HONDAPOWER,1d,1.8913916350076612,2.813423012371405,339.59198978213595,57.07502374169041,SUCCESS,
HONDAPOWER,3d,3.3206944742612827,4.718266772531332,316.47833024401706,53.70722433460075,SUCCESS,
HONDAPOWER,5d,4.567808689557931,6.409751063028042,358.0473080000062,54.08745247148289,SUCCESS,
HONDAPOWER,1w,5.202669230061095,7.1728912670061415,375.1169955640356,55.98859315589354,SUCCESS,
HONDAPOWER,1mo,10.36637866814061,13.196694824100689,237.58465444448254,49.76122254059217,SUCCESS,
HOVS,1d,3.6343187568133213,4.841109065333002,305.9048797702451,49.40191387559808,SUCCESS,
HOVS,3d,5.102893254142217,6.753166231180109,208.37293281750453,50.17964071856288,SUCCESS,
HOVS,5d,6.453586858013933,8.55046417414906,202.30474747153932,49.82035928143713,SUCCESS,
HOVS,1w,7.641882272843316,10.04418078506394,280.7873706767269,41.60671462829736,SUCCESS,
HOVS,1mo,14.45004006172062,18.77568074655403,232.04289979537867,35.42168674698795,SUCCESS,
HPAL,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
HPAL,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
HPAL,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
HPAL,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
HPAL,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
HPIL,1d,2.8067167293174453,3.7457788356923425,299.17935905504277,56.61764705882353,SUCCESS,
HPIL,3d,4.010121313225086,5.80866234360257,313.3443970529186,61.76470588235294,SUCCESS,
HPIL,5d,5.968223644371565,8.083539985148017,231.72308080951427,54.074074074074076,SUCCESS,
HPIL,1w,6.973412469451156,8.966911560161828,337.11620168450474,58.51851851851851,SUCCESS,
HPIL,1mo,13.598618233840021,16.168190708799624,151.61100618501425,58.46153846153847,SUCCESS,
HPL,1d,3.0340325863864503,4.416384336232401,327.44014893822515,52.76967930029155,SUCCESS,
HPL,3d,5.461870650465297,7.420636444668044,363.2146270793698,52.92397660818714,SUCCESS,
HPL,5d,7.603445135036283,10.068323921638797,364.4971877574564,43.27485380116959,SUCCESS,
HPL,1w,10.88877816668263,13.549776666896587,549.5472291750141,48.09384164222874,SUCCESS,
HPL,1mo,20.690899831743625,24.03621484401297,315.4630220927663,44.80712166172107,SUCCESS,
HSCL,1d,2.3085048588619856,3.2918544356155355,149.57552552563638,45.030674846625764,SUCCESS,
HSCL,3d,4.919304706816533,6.555326400607795,256.59254745228907,45.644171779141104,SUCCESS,
HSCL,5d,6.357545113160718,8.37856151660162,240.87928186104918,51.105651105651106,SUCCESS,
HSCL,1w,8.205052340642688,10.284163288894055,276.276667614286,49.01719901719901,SUCCESS,
HSCL,1mo,15.70148811537245,19.457046200893988,328.0350634650901,40.04944375772559,SUCCESS,
HTMEDIA,1d,2.5007733259758336,3.554344951819979,153.5420966788816,51.74353205849269,SUCCESS,
HTMEDIA,3d,4.91292718324885,6.271587621655825,245.70766131010706,53.82882882882883,SUCCESS,
HTMEDIA,5d,5.8512119558473055,7.68806570288358,153.4967582453762,52.02702702702703,SUCCESS,
HTMEDIA,1w,6.7896546511970115,8.78801084262594,155.13952902372586,48.1981981981982,SUCCESS,
HTMEDIA,1mo,16.639731684732112,19.629006201555143,294.55249669605183,43.4881087202718,SUCCESS,
HUBTOWN,1d,3.019664935400464,3.7369753506388834,141.5538372371555,48.899755501222494,SUCCESS,
HUBTOWN,3d,7.120265714656927,9.461696818368342,266.6520308519839,51.1002444987775,SUCCESS,
HUBTOWN,5d,11.030533995629886,14.092150205134693,376.48895724075396,49.69400244798042,SUCCESS,
HUBTOWN,1w,13.102211756846666,16.47814022688752,378.5048503605732,47.00122399020808,SUCCESS,
HUBTOWN,1mo,19.513997448241106,23.791302238910582,276.14620664990866,34.60591133004926,SUCCESS,
HUDCO,1d,1.9521900109583061,2.5414242356188184,226.54652988651893,51.460674157303366,SUCCESS,
HUDCO,3d,3.944928239315039,5.082684639953704,461.5032303822544,50.56179775280899,SUCCESS,
HUDCO,5d,4.980650657817758,6.287414023370513,321.094776629437,51.80180180180181,SUCCESS,
HUDCO,1w,4.997876468324127,6.3648732514018205,261.45606782115044,49.549549549549546,SUCCESS,
HUDCO,1mo,12.099197134761289,14.667323113629356,245.52295181858176,48.29157175398633,SUCCESS,
HUHTAMAKI,1d,1.863175992955303,2.636549790197417,211.9214166844112,47.10351377018044,SUCCESS,
HUHTAMAKI,3d,3.495214666910442,4.650984499369739,287.8260428024266,46.24881291547958,SUCCESS,
HUHTAMAKI,5d,4.132579866540182,5.463987127652316,270.5613462417518,51.37701804368471,SUCCESS,
HUHTAMAKI,1w,5.58779055747851,7.0671517559141375,350.1709697146075,49.049429657794676,SUCCESS,
HUHTAMAKI,1mo,8.813696090430176,10.815269115606126,410.81460849149033,47.32824427480916,SUCCESS,
HYBRIDFIN,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
HYBRIDFIN,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
HYBRIDFIN,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
HYBRIDFIN,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
HYBRIDFIN,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
IBREALEST,1d,2.856038313309647,3.844292737624076,127.67306484576824,49.03846153846153,SUCCESS,
IBREALEST,3d,5.3812177719411896,7.00549766042985,155.3822540497436,46.901709401709404,SUCCESS,
IBREALEST,5d,7.628957895969917,9.641853739277412,249.95331207269146,47.700534759358284,SUCCESS,
IBREALEST,1w,8.481335372916229,10.742976318702954,221.11315129965243,49.411764705882355,SUCCESS,
IBREALEST,1mo,13.030781182142013,15.57217548935015,203.5069184570649,37.204301075268816,SUCCESS,
IBULHSGFIN,1d,3.175307152598388,4.090233935494591,291.88800005328386,49.69939879759519,SUCCESS,
IBULHSGFIN,3d,4.646163391916232,6.076225218422913,329.9373986789872,49.498997995991985,SUCCESS,
IBULHSGFIN,5d,6.648554079877625,8.227795121632766,361.85023254954586,52.104208416833664,SUCCESS,
IBULHSGFIN,1w,8.820986740905179,10.610962662148959,426.51230198972627,49.39759036144578,SUCCESS,
IBULHSGFIN,1mo,15.654158895957186,20.242052970888682,400.3671633116693,47.368421052631575,SUCCESS,
ICDSLTD,1d,2.146752137725091,2.7357828604484142,126.31631389246067,56.481481481481474,SUCCESS,
ICDSLTD,3d,3.986604465794509,5.348720449556762,202.2513661913984,45.794392523364486,SUCCESS,
ICDSLTD,5d,6.25314212598186,7.861482876271619,415.08012554387,47.66355140186916,SUCCESS,
ICDSLTD,1w,6.4092776396134274,8.043671444739187,387.5170072172553,47.66355140186916,SUCCESS,
ICDSLTD,1mo,11.130436109720794,12.897914169667262,466.97714722833643,58.82352941176471,SUCCESS,
ICEMAKE,1d,2.6909358731439434,3.4444236759950826,316.64125011868674,48.484848484848484,SUCCESS,
ICEMAKE,3d,5.068382679534984,6.771333733430255,447.92359641525474,56.27705627705628,SUCCESS,
ICEMAKE,5d,6.6583601114033755,8.76725131509425,430.2123541786683,59.307359307359306,SUCCESS,
ICEMAKE,1w,8.154036823036252,10.347783216429423,330.6638687930178,53.04347826086957,SUCCESS,
ICEMAKE,1mo,9.60026355768332,10.97634483680271,184.09180562446383,37.16814159292036,SUCCESS,
ICICIBANK,1d,1.3557625023990503,1.8009913398189341,461.3725400856435,47.89207419898819,SUCCESS,
ICICIBANK,3d,2.3937055663416245,3.103128946044177,408.2414014537349,53.502109704641356,SUCCESS,
ICICIBANK,5d,4.745872682107814,5.536545079071164,815.3699038401147,51.64556962025316,SUCCESS,
ICICIBANK,1w,5.550939721818232,6.381099331055564,866.9501028996024,53.502109704641356,SUCCESS,
ICICIBANK,1mo,10.872370611137478,12.599436536008023,1123.9029182310794,46.355932203389834,SUCCESS,
ICICIGI,1d,1.0275411496497797,1.3826157408406372,192.81017506576313,49.65986394557823,SUCCESS,
ICICIGI,3d,2.821267185054226,3.3924472468829463,443.8758571464229,55.10204081632652,SUCCESS,
ICICIGI,5d,4.2739379159104764,5.14103146671699,479.7571637444913,53.58361774744027,SUCCESS,
ICICIGI,1w,4.410756370496128,5.481696498852307,493.21916524646144,56.996587030716725,SUCCESS,
ICICIGI,1mo,8.601400007568214,9.6518673342568,890.4463642092783,61.111111111111114,SUCCESS,
ICICIPRULI,1d,1.3533675955471252,1.7863766623331707,141.04403102443615,47.8134110787172,SUCCESS,
ICICIPRULI,3d,2.827474842621468,3.5850463423223236,209.655980333039,48.97959183673469,SUCCESS,
ICICIPRULI,5d,3.437073934215339,4.292268182448112,166.45010779694576,52.92397660818714,SUCCESS,
ICICIPRULI,1w,4.18955824865133,5.14428768729878,191.83038693444732,53.50877192982456,SUCCESS,
ICICIPRULI,1mo,11.724416929209003,14.678841370064587,860.2377307110778,57.566765578635014,SUCCESS,
ICIL,1d,3.678267711701996,4.778931475465291,418.1164631734883,55.53021664766249,SUCCESS,
ICIL,3d,8.747914091380938,10.736994281636418,846.3348198832946,51.197263397947545,SUCCESS,
ICIL,5d,12.673083077230416,14.632287034705602,1039.9788318645967,56.16438356164384,SUCCESS,
ICIL,1w,14.123436441896057,16.313608098064055,736.4418129402762,48.858447488584474,SUCCESS,
ICIL,1mo,16.605231508529563,19.760441144741417,445.3886491978936,40.52812858783008,SUCCESS,
ICRA,1d,1.3406292045284833,2.079872381531268,305.6670965939331,47.83683559950556,SUCCESS,
ICRA,3d,2.2955239487320753,3.2099621322567673,201.55684907522829,52.286773794808404,SUCCESS,
ICRA,5d,2.8583368176308226,3.8268006173011964,288.66886748918057,54.579207920792086,SUCCESS,
ICRA,1w,3.808787729403691,5.0614000719719,443.4350825891068,55.32178217821782,SUCCESS,
ICRA,1mo,8.044554215426304,10.096672271125453,444.32812811095505,52.926525529265255,SUCCESS,
ICSA,1d,5.757155857527895,7.369929558725005,139.7174013347514,38.89739663093415,SUCCESS,
ICSA,3d,10.264126268657098,12.63103204216719,163.78612987839716,39.50995405819295,SUCCESS,
ICSA,5d,13.613576986871363,17.343183504408195,164.82745135935826,37.82542113323124,SUCCESS,
ICSA,1w,13.56546291540818,16.59627765589194,158.3227201950144,34.30321592649311,SUCCESS,
ICSA,1mo,15.594037248945122,17.660568016702275,124.48974933726456,32.465543644716696,SUCCESS,
IDBI,1d,2.186460497653924,3.2625305218682628,128.23604574225214,46.835443037974684,SUCCESS,
IDBI,3d,3.976734119304377,5.630593575367894,173.6471054083963,47.803425167535366,SUCCESS,
IDBI,5d,5.384515246528466,7.218229319553562,202.11538254503617,50.59612518628912,SUCCESS,
IDBI,1w,6.319023810505464,8.20164561772988,246.81379304065211,42.995529061102836,SUCCESS,
IDBI,1mo,13.221050511665668,15.869153070622257,272.5430252754558,40.463724756918474,SUCCESS,
IDEA,1d,2.8891199632013014,3.9656424014466323,185.3278270297645,46.99049630411827,SUCCESS,
IDEA,3d,4.995245463292151,6.42184934738651,204.7415636338274,49.10242872228089,SUCCESS,
IDEA,5d,7.139639173244702,8.809019945973175,226.51368072718338,49.68287526427061,SUCCESS,
IDEA,1w,8.25805070816958,10.057798040260128,251.7041658739104,50.317124735729394,SUCCESS,
IDEA,1mo,12.122716971598717,14.394114613759424,200.63449551679517,41.55154091392136,SUCCESS,
IDFC,1d,2.5945179774237643,3.5710000068633634,257.9572514139604,49.494949494949495,SUCCESS,
IDFC,3d,5.202330360710765,6.7422580977732505,293.8526486011003,54.7699214365881,SUCCESS,
IDFC,5d,6.899201736974777,8.749259149316138,351.76203340778386,53.647586980920316,SUCCESS,
IDFC,1w,8.44352119521362,10.336207607298693,394.32300565061365,53.70786516853933,SUCCESS,
IDFC,1mo,18.591660541814274,20.76027652461832,1821.986310961944,50.112866817155755,SUCCESS,
IDFCFIRSTB,1d,1.7192388970568093,2.263793347010912,182.60510962134583,51.93798449612403,SUCCESS,
IDFCFIRSTB,3d,3.4517250591172077,4.509277797161845,228.73475069573837,52.4547803617571,SUCCESS,
IDFCFIRSTB,5d,4.710638996957895,5.963951998620308,234.11223566585204,46.89119170984456,SUCCESS,
IDFCFIRSTB,1w,6.109737659566825,7.525531802392095,270.3585706083065,50.51813471502591,SUCCESS,
IDFCFIRSTB,1mo,16.749728080159855,19.559322170456266,415.3872301965758,40.15748031496063,SUCCESS,
IEL,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
IEL,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
IEL,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
IEL,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
IEL,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
IEX,1d,1.5350292535244494,2.198437501007229,185.86166336522425,40.893470790378004,SUCCESS,
IEX,3d,3.260675277843839,4.487088320796584,363.4581200216115,51.37931034482759,SUCCESS,
IEX,5d,6.495772785242169,7.937788408152592,763.5337820832544,50.3448275862069,SUCCESS,
IEX,1w,7.491481304762395,9.046225958186419,862.3320794188658,51.724137931034484,SUCCESS,
IEX,1mo,9.778173045858017,11.759947328564955,653.2921727127264,51.2280701754386,SUCCESS,
IFBAGRO,1d,2.1373879526767037,3.3768170624705536,158.84488259018423,47.651006711409394,SUCCESS,
IFBAGRO,3d,3.8206713361336,5.525904885880859,254.8599562655113,52.15723873441994,SUCCESS,
IFBAGRO,5d,5.000747471343565,6.88564643020851,327.02332832560336,55.66218809980806,SUCCESS,
IFBAGRO,1w,5.783313542095047,7.832501347548059,197.13189652518025,51.727447216890596,SUCCESS,
IFBAGRO,1mo,12.035718514001912,15.344648296088733,414.6952218334565,48.89103182256509,SUCCESS,
IFBIND,1d,2.1982347662525465,3.2048978298551885,329.7551194796073,46.10266159695818,SUCCESS,
IFBIND,3d,4.155165639535291,5.679011743655046,348.50715258471473,51.56993339676499,SUCCESS,
IFBIND,5d,5.567190502122144,7.138403535215677,429.7234586136837,53.56803044719315,SUCCESS,
IFBIND,1w,7.5022445683990515,9.097460758644477,831.8329108101362,47.23809523809524,SUCCESS,
IFBIND,1mo,11.447989912143019,13.857194561497382,305.0355376355568,46.17590822179732,SUCCESS,
IFCI,1d,2.626833094857279,3.9184197562383782,141.39464566701685,49.915682967959526,SUCCESS,
IFCI,3d,5.092828232973128,6.960529806939514,297.8726608762867,54.34599156118144,SUCCESS,
IFCI,5d,6.667874981668159,8.920044123732872,247.69064544538134,49.36708860759494,SUCCESS,
IFCI,1w,8.233940666927603,10.772241119494852,233.25845527697743,54.936708860759495,SUCCESS,
IFCI,1mo,15.04343388025823,17.907319200033392,195.96138923011364,40.67796610169492,SUCCESS,
IFGLEXPOR,1d,2.4479251873003736,3.5560352124556927,187.05667575471844,48.70734229576008,SUCCESS,
IFGLEXPOR,3d,4.402382967700126,6.130705507264285,222.65190887833995,53.567735263702176,SUCCESS,
IFGLEXPOR,5d,5.674392397551516,7.599706484084392,225.2958422245626,49.79296066252588,SUCCESS,
IFGLEXPOR,1w,6.463346283853297,8.486274044761952,248.68410093002305,47.9296066252588,SUCCESS,
IFGLEXPOR,1mo,13.33311933941394,16.376994866444566,304.1780968607334,41.3111342351717,SUCCESS,
IGARASHI,1d,2.4132571539802945,3.5794935913541304,222.48922822617584,48.907882241215574,SUCCESS,
IGARASHI,3d,4.591315804685788,6.2956034260822245,304.73632724728105,52.516619183285854,SUCCESS,
IGARASHI,5d,6.320174028119865,8.27043989346674,312.96098535742317,52.80151946818613,SUCCESS,
IGARASHI,1w,7.4887116629884325,9.708319277931787,271.0759136782896,48.09885931558935,SUCCESS,
IGARASHI,1mo,14.415475785026851,17.279681012860426,286.9446638468214,44.083969465648856,SUCCESS,
IGL,1d,1.770111271732264,2.56503005335384,251.21527186938962,50.361010830324915,SUCCESS,
IGL,3d,2.8001257196775566,3.9443338574160327,220.55198175649534,51.17328519855595,SUCCESS,
IGL,5d,3.8119896536083404,5.242276071069616,341.6888687337503,47.60614272809395,SUCCESS,
IGL,1w,4.87388985150982,6.477015722431926,437.6381818434584,51.76151761517615,SUCCESS,
IGL,1mo,8.211643597073865,10.338168342383849,300.83392286897896,53.08529945553539,SUCCESS,
IGPL,1d,2.3964819688903756,3.3146890927958093,269.4388288784697,45.2322738386308,SUCCESS,
IGPL,3d,4.762283288737804,6.468683197560831,390.54891587261983,52.68948655256723,SUCCESS,
IGPL,5d,7.384680987089863,9.685331791261786,800.3592006075021,50.24449877750611,SUCCESS,
IGPL,1w,11.350161463439361,13.56843968642094,932.6206861818756,54.83476132190942,SUCCESS,
IGPL,1mo,16.55143477501401,19.87527725585521,664.5257523354859,49.07749077490775,SUCCESS,
IIFL,1d,2.3826543061605414,3.401331270984062,170.08395445577128,49.336283185840706,SUCCESS,
IIFL,3d,4.991122228345621,6.5425132015033975,320.1505296092842,50.66371681415929,SUCCESS,
IIFL,5d,7.8483833356949395,9.675062721053813,595.9103921312412,49.16943521594684,SUCCESS,
IIFL,1w,8.490286448632402,10.631736923655492,543.3059740258531,49.390919158361015,SUCCESS,
IIFL,1mo,14.824975983909741,17.245976442814754,458.43278075877015,41.98218262806236,SUCCESS,
IIFLSEC,1d,2.031099285297846,3.1097328693341253,160.2823709793928,56.852791878172596,SUCCESS,
